sk-learn,numpy
29124.410156815255,29124.410155966798
21222.160156168244,21222.16015607698
25392.509768295862,25392.509766026324
25997.02929566654,25997.029297014295
24208.779297189598,24208.779297039087
20886.96093723635,20886.960938089524
15276.900394992557,15276.900391154004
16503.099612740283,16503.09960915374
24340.84960757212,24340.849609030887
26016.169922251443,26016.169922008914
23072.859373887084,23072.859375060158
24787.189453450064,24787.1894530288
17165.869141682386,17165.86914113031
26786.75976430231,26786.759765997263
24402.169922576926,24402.1699220425
25120.089844251102,25120.089844023256
26314.630859997545,26314.63085900758
20797.94921856696,20797.949219082777
